suite_name,run,host_idx,exp_name,mpc.script_name,mpc_type,network_type,mpc.protocol_setup,mpc.domain,mpc.script_args.dataset,consistency_args.type,mpc_time_s,auditing_overhead_s,auditing_overhead_bytes,global_data_sent_bytes,n_rounds
audit_knnshapley_wan,27,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,mnist_full,cerebro,174082.965,16175.228528982,283029576576,2624875595000.0,754290
audit_knnshapley_wan,29,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,cerebro,187588.44800000003,20068.880325794,923282470104,2796105050000.0005,1081956
audit_knnshapley_wan,29,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,cerebro,187588.40800000002,20072.881286862,923282470104,2796105050000.0005,1081851
audit_knnshapley_wan,29,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,cerebro,187588.40800000002,20075.54985462,923282470104,2796105050000.0005,1081891
audit_knnshapley_wan,31,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,adult,pc,48542.43659999999,109.194001145,15641754206,33450348399.999992,115484
audit_knnshapley_wan,31,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,adult,pc,48542.395899999996,108.991873967,15641754206,33450348399.999992,115421
audit_knnshapley_wan,31,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,adult,pc,48542.3958,109.023741582,15641754206,33450348399.999992,115422
audit_knnshapley_wan,33,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,mnist_full,pc,173994.02800000002,1710.9598588830002,281363960750,2624875595000.0,754355
audit_knnshapley_wan,33,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,mnist_full,pc,173993.948,1710.73095786,281363960750,2624875595000.0,754286
audit_knnshapley_wan,33,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,mnist_full,pc,173993.94700000001,1710.6397708850002,281363960750,2624875595000.0,754290
audit_knnshapley_wan,35,0,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,pc,187754.984,5557.702613578,921616854278,2796105050000.0005,1081956
audit_knnshapley_wan,35,1,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,pc,187754.944,5559.62982698,921616854278,2796105050000.0005,1081851
audit_knnshapley_wan,35,2,audit_sample_knnshapley_wan,audit_sample_knnshapley,mal,wan,sy-rep-ring-party,ring_split,cifar_alexnet,pc,187754.944,5558.585112935,921616854278,2796105050000.0005,1081891
audit_robustness,1,0,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,adult,sha3s,0.095337916,0.924900821,15796590,12022872.0,6222
audit_robustness,1,1,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,adult,sha3s,0.09501546799999999,0.9249000980000001,15796590,12022872.0,6182
audit_robustness,1,2,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,adult,sha3s,0.095395463,0.924900715,15796590,12022872.0,6222
audit_robustness,3,0,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,mnist_full,sha3s,0.6829397,97.599754306,1782286200,664774919.9999999,48033
audit_robustness,3,1,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,mnist_full,sha3s,0.65552951,97.599753534,1782286200,664774919.9999999,46798
audit_robustness,3,2,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,mnist_full,sha3s,0.6829675000000001,97.599754007,1782286200,664774919.9999999,48033
audit_robustness,5,0,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,cifar_alexnet,sha3s,1.594683,871.113646019,16917205200,875001700.0,94032
audit_robustness,5,1,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,cifar_alexnet,sha3s,1.3580148,871.113645398,16917205200,875001700.0,92453
audit_robustness,5,2,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,cifar_alexnet,sha3s,1.595119,871.113646158,16917205200,875001700.0,94032
audit_robustness,7,0,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,adult,cerebro,0.094839258,19.504811751,20636466,12022872.0,6222
audit_robustness,7,1,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,adult,cerebro,0.094528242,19.504477076999997,20636466,12022872.0,6182
audit_robustness,7,2,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,adult,cerebro,0.094888619,19.504099593,20636466,12022872.0,6222
audit_robustness,9,0,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,mnist_full,cerebro,0.6833796999999999,20.912518848,118668642,664774919.9999999,48033
audit_robustness,9,1,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,mnist_full,cerebro,0.6558825699999999,21.163297158000002,118668642,664774919.9999999,46798
audit_robustness,9,2,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,mnist_full,cerebro,0.6832912,20.875732661,118668642,664774919.9999999,48033
audit_robustness,11,0,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,cifar_alexnet,cerebro,1.582168,29.228053707000004,1179474306,875001700.0,94032
audit_robustness,11,1,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,cifar_alexnet,cerebro,1.3475114,29.370933077000004,1179474306,875001700.0,92453
audit_robustness,11,2,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,cifar_alexnet,cerebro,1.5828090000000001,28.951640637000004,1179474306,875001700.0,94032
audit_robustness,13,0,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,adult,pc,0.073688948,0.14860167200000002,797228,12022872.0,6222
audit_robustness,13,1,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,adult,pc,0.07336176800000001,0.178862143,797228,12022872.0,6182
audit_robustness,13,2,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,adult,pc,0.07376176100000001,0.167222756,797228,12022872.0,6222
audit_robustness,15,0,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,mnist_full,pc,0.6823824,1.653282964,98829404,664774919.9999999,48033
audit_robustness,15,1,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,mnist_full,pc,0.6550335399999999,1.593552135,98829404,664774919.9999999,46798
audit_robustness,15,2,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,mnist_full,pc,0.6824713,1.65532588,98829404,664774919.9999999,48033
audit_robustness,17,0,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,cifar_alexnet,pc,1.586154,11.302047768,1159635068,875001700.0,94032
audit_robustness,17,1,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,cifar_alexnet,pc,1.3518329999999998,11.302036106,1159635068,875001700.0,92453
audit_robustness,17,2,audit_robustness_3pc,audit_robustness,sh,lan,semi_honest_3,ring_split,cifar_alexnet,pc,1.585832,11.303991898,1159635068,875001700.0,94032
audit_robustness,19,0,audit_robustness_3pc,audit_robustness,mal,lan,sy-rep-ring-party,ring_split,adult,sha3s,0.43304945,1.976062034,417212000,205093587.99999997,27956
audit_robustness,19,1,audit_robustness_3pc,audit_robustness,mal,lan,sy-rep-ring-party,ring_split,adult,sha3s,0.43249030000000005,1.976061511,417212000,205093587.99999997,27955
audit_robustness,19,2,audit_robustness_3pc,audit_robustness,mal,lan,sy-rep-ring-party,ring_split,adult,sha3s,0.43278551000000004,1.976062128,417212000,205093587.99999997,27956
audit_robustness,21,0,audit_robustness_3pc,audit_robustness,mal,lan,sy-rep-ring-party,ring_split,mnist_full,sha3s,3.354851,199.095575442,42409830600,5606372460.0,165460
